index,tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,dog_stage,tweet_id,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,tweet_id,full_text,retweet_count,favorite_count,possibly_sensitive
136,8.66335e+17,2017-05-21 16:48:45+00:00,12,10,Coco,doggo,doggo,6.685075095236157e+17,1.0,basenji,0.0553793999999999,True,shetland_sheepdog,0.0543221,True,whippet,0.0519134,True,8.660945275972076e+17,"RT @dog_rates: Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK…",8952.0,0.0,
137,8.66095e+17,2017-05-21 00:53:21+00:00,12,10,Text,doggo,doggo,6.685287717089526e+17,1.0,labrador_retriever,0.1958349999999999,True,kuvasz,0.1216069999999999,True,english_setter,0.0814643999999999,True,8.657181538584945e+17,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",6008.0,26640.0,False
138,8.65718e+17,2017-05-19 23:57:46+00:00,13,10,Boomer,doggo,doggo,6.685378375124337e+17,1.0,lakeland_terrier,0.372988,True,toy_poodle,0.250445,True,chihuahua,0.189737,True,8.653593938686648e+17,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,5384.0,27530.0,False
139,8.65359e+17,2017-05-19 00:12:11+00:00,13,10,Sammy,doggo,doggo,6.685423368052818e+17,1.0,american_staffordshire_terrier,0.2676949999999999,True,french_bulldog,0.25405,True,staffordshire_bullterrier,0.212381,True,8.650067310922957e+17,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,8209.0,29063.0,False
140,8.65007e+17,2017-05-18 00:50:50+00:00,13,10,Nelly,doggo,doggo,6.685447456905626e+17,1.0,bearskin,0.42787,False,bow,0.258858,False,panpipe,0.0215625999999999,False,8.648732064984146e+17,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 https://t.co/wr3xsjeCIR,9361.0,33651.0,False
141,8.64873e+17,2017-05-17 16:00:15+00:00,14,10,Text,doggo,doggo,6.685678220926648e+17,1.0,shih-tzu,0.985649,True,lhasa,0.00707832,True,pekinese,0.00305323,True,8.642795686639288e+17,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,3266.0,15195.0,False
142,8.6428e+17,2017-05-16 00:41:21+00:00,12,10,Meatball,doggo,doggo,6.686148199484539e+17,1.0,bustard,0.380772,False,pelican,0.1005539999999999,False,crane,0.0847135,False,8.641973983646474e+17,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,9616.0,31459.0,False
143,8.64197e+17,2017-05-15 19:14:50+00:00,13,10,Paisley,doggo,doggo,6.686202352898376e+17,1.0,crash_helmet,0.757942,False,toaster,0.0374968,False,mouse,0.0272709,False,8.639074173771735e+17,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,4441.0,21477.0,False
144,8.63907e+17,2017-05-15 00:02:33+00:00,13,10,Albus,doggo,doggo,6.686232012876759e+17,4.0,chihuahua,0.708163,True,pomeranian,0.0913718999999999,True,titi,0.0673255,False,8.63553081350529e+17,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,4489.0,15935.0,False
145,8.63553e+17,2017-05-14 00:34:33+00:00,13,10,Neptune,doggo,doggo,6.68625577880875e+17,1.0,ox,0.0715361,False,groenendael,0.0544548,True,angora,0.045028,False,8.634717827826975e+17,"RT @dog_rates: Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://…",2687.0,0.0,
146,8.63472e+17,2017-05-13 19:11:30+00:00,13,10,Quinn,doggo,doggo,6.686272782644756e+17,1.0,french_bulldog,0.965403,True,pug,0.00860381,True,boston_bull,0.00800356,True,8.634321003425833e+17,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,5664.0,24829.0,False
147,8.63432e+17,2017-05-13 16:33:49+00:00,12,10,Belle,doggo,doggo,6.686313773744865e+17,1.0,miniature_schnauzer,0.904549,True,australian_terrier,0.0225294,True,silky_terrier,0.0152432,True,8.634275150833541e+17,"@Jack_Septic_Eye I'd need a few more pics to polish a full analysis, but based on the good boy content above I'm leaning towards 12/10",105.0,2363.0,
148,8.63428e+17,2017-05-13 16:15:35+00:00,12,10,Text,doggo,doggo,6.686334110834647e+17,1.0,pekinese,0.589011,True,shih-tzu,0.390987,True,japanese_spaniel,0.00331035,True,8.630795471887852e+17,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 https://t.co/lVU5GyNFen",1195.0,9094.0,False
149,8.6308e+17,2017-05-12 17:12:53+00:00,14,10,Text,doggo,doggo,6.686366658130575e+17,1.0,komondor,0.999956,True,llama,4.309810000000001e-05,False,ram,2.1609000000000002e-07,False,8.630624715311677e+17,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",2687.0,8945.0,False
150,8.63062e+17,2017-05-12 16:05:02+00:00,13,10,Quinn,doggo,doggo,6.686411090867077e+17,1.0,vacuum,0.432594,False,pug,0.146311,True,toilet_tissue,0.0245003,False,8.628313715632742e+17,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",5457.0,20011.0,False
151,8.62831e+17,2017-05-12 00:46:44+00:00,13,10,Zooey,doggo,doggo,6.686435423115469e+17,1.0,common_iguana,0.483972,False,frilled_lizard,0.111377,False,sandbar,0.0789834,False,8.627225253772984e+17,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",3809.0,17779.0,False
152,8.62723e+17,2017-05-11 17:34:13+00:00,11,10,Dave,doggo,doggo,6.686455068983501e+17,1.0,ski_mask,0.302854,False,knee_pad,0.0968812,False,balance_beam,0.0840756,False,8.624575901476782e+17,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",5388.0,21492.0,False
153,8.62458e+17,2017-05-11 00:01:27+00:00,13,10,Jersey,doggo,doggo,6.686551395285115e+17,1.0,beagle,0.31911,True,italian_greyhound,0.103338,True,basenji,0.09193,True,8.620969920880722e+17,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,21840.0,66437.0,False
154,8.62097e+17,2017-05-10 00:08:34+00:00,13,10,Text,doggo,doggo,6.687793996307251e+17,1.0,chesapeake_bay_retriever,0.285508,True,weimaraner,0.146832,True,black-footed_ferret,0.0608648,False,8.617699731816243e+17,"RT @dog_rates: ""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",37911.0,0.0,False
155,8.6177e+17,2017-05-09 02:29:07+00:00,13,10,Text,doggo,doggo,6.688151807346893e+17,1.0,redbone,0.461172,True,italian_greyhound,0.270733,True,miniature_pinscher,0.109752,True,8.613838976570368e+17,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,11528.0,37744.0,False
156,8.61384e+17,2017-05-08 00:54:59+00:00,13,10,Hobbes,doggo,doggo,6.68826086256599e+17,1.0,malinois,0.640185,True,irish_terrier,0.1537,True,rhodesian_ridgeback,0.0684565,True,8.61288531465048e+17,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,4479.0,18032.0,False
157,8.61289e+17,2017-05-07 18:36:02+00:00,13,10,Text,doggo,doggo,6.688521708889989e+17,1.0,golden_retriever,0.903529,True,tibetan_mastiff,0.041497,True,kuvasz,0.0225005,True,8.610051137788969e+17,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,4119.0,17538.0,False
158,8.61005e+17,2017-05-06 23:49:50+00:00,12,10,Burt,doggo,doggo,6.688726526526792e+17,1.0,teddy,0.413379,False,pillow,0.325623,False,miniature_schnauzer,0.0355366,True,8.609816747164099e+17,"RT @dog_rates: Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t…",2334.0,0.0,
159,8.60982e+17,2017-05-06 22:16:42+00:00,13,10,Lorenzo,doggo,doggo,6.688924745475113e+17,1.0,kelpie,0.421979,True,collie,0.2270599999999999,True,cardigan,0.168211,True,8.609240359994286e+17,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9,882.0,0.0,False
160,8.60924e+17,2017-05-06 18:27:40+00:00,13,10,Text,doggo,doggo,6.689029947008369e+17,1.0,brittany_spaniel,0.828425,True,ibizan_hound,0.043082,True,blenheim_spaniel,0.0280036,True,8.605637731402097e+17,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",2334.0,7878.0,False
161,8.60564e+17,2017-05-05 18:36:06+00:00,13,10,Lorenzo,doggo,doggo,6.68932921458303e+17,1.0,standard_poodle,0.237638,True,old_english_sheepdog,0.195573,True,toy_poodle,0.1446579999999999,True,8.605245051643945e+17,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,5698.0,24678.0,False
162,8.60525e+17,2017-05-05 16:00:04+00:00,13,10,Carl,doggo,doggo,6.689557130043146e+17,1.0,cocker_spaniel,0.367492,True,lakeland_terrier,0.272621,True,soft-coated_wheaten_terrier,0.0670063,True,8.602765831935099e+17,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,3745.0,19154.0,False
163,8.60277e+17,2017-05-04 23:34:55+00:00,12,10,Jordy,doggo,doggo,6.689600849748091e+17,1.0,shower_curtain,0.226309,False,chesapeake_bay_retriever,0.165878,True,bathtub,0.0567260999999999,False,8.601848493946102e+17,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",6295.0,17474.0,False
164,8.60185e+17,2017-05-04 17:30:24+00:00,14,10,Text,doggo,doggo,6.689756778074235e+17,1.0,basset,0.605437,True,welsh_springer_spaniel,0.184783,True,saint_bernard,0.116299,True,8.601775931397038e+17,RT @dog_rates: Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.c…,33421.0,0.0,
165,8.60178e+17,2017-05-04 17:01:34+00:00,10,10,Text,doggo,doggo,6.689798066718843e+17,1.0,golden_retriever,0.608537,True,irish_setter,0.097078,True,redbone,0.0760222,True,8.599245260120187e+17,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,4349.0,20021.0,False
166,8.59925e+17,2017-05-04 00:15:58+00:00,12,10,Milky,doggo,doggo,6.689818935101194e+17,1.0,jellyfish,0.447246,False,coral_reef,0.238625,False,goldfish,0.0402269,False,8.598515781986836e+17,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,3780.0,16105.0,False
167,8.59852e+17,2017-05-03 19:26:06+00:00,13,10,Trooper,doggo,doggo,6.689860185242337e+17,1.0,doormat,0.976103,False,chihuahua,0.00563972,True,norfolk_terrier,0.00391265,True,8.596078115416515e+17,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,1704.0,19476.0,False
168,8.59608e+17,2017-05-03 03:17:27+00:00,13,10,Text,doggo,doggo,6.68988183816872e+17,1.0,arabian_camel,0.999614,False,bison,0.00022809,False,llama,6.71787e-05,False,8.591969789027738e+17,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,25661.0,75193.0,False
169,8.59197e+17,2017-05-02 00:04:57+00:00,12,10,quite,doggo,doggo,6.689896150434243e+17,1.0,pug,0.917326,True,waffle_iron,0.0149175,False,chihuahua,0.0135244,True,8.590746030371881e+17,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,14740.0,35553.0,False
170,8.59075e+17,2017-05-01 15:58:40+00:00,13,10,Text,doggo,doggo,6.689923635373097e+17,1.0,lynx,0.287506,False,tabby,0.206048,False,koala,0.0814193,False,8.588603904276111e+17,"RT @dog_rates: Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily…",8805.0,0.0,
171,8.5886e+17,2017-05-01 01:47:28+00:00,12,10,Winston,doggo,doggo,6.689949130742866e+17,1.0,hog,0.113789,False,english_springer,0.0897633,True,french_bulldog,0.0821863999999999,True,8.588435254709903e+17,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,3771.0,16304.0,False
172,8.58844e+17,2017-05-01 00:40:27+00:00,13,10,Text,doggo,doggo,6.690003974455337e+17,1.0,pembroke,0.82294,True,cardigan,0.177035,True,basenji,2.33526e-05,True,8.584716350111539e+17,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,5271.0,22640.0,False
173,8.58472e+17,2017-04-30 00:02:42+00:00,13,10,Sophie,doggo,doggo,6.690067821283533e+17,1.0,chihuahua,0.1271779999999999,True,italian_greyhound,0.0542146999999999,True,pillow,0.0485916,False,8.5810793345604e+17,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,3154.0,16524.0,False
174,8.58108e+17,2017-04-28 23:57:28+00:00,12,10,Wyatt,doggo,doggo,6.690157430323692e+17,1.0,comic_book,0.275927,False,bib,0.173516,False,jersey,0.073911,False,8.579899903573565e+17,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,2812.0,16952.0,False
175,8.5799e+17,2017-04-28 16:08:49+00:00,12,10,Rosie,doggo,doggo,6.690370583636623e+17,1.0,chihuahua,0.803528,True,pomeranian,0.0538711,True,chow,0.0322574,True,8.577464080567296e+17,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,11524.0,36021.0,False
176,8.57746e+17,2017-04-28 00:00:54+00:00,13,10,Thor,doggo,doggo,6.692037280969605e+17,1.0,pug,0.910452,True,french_bulldog,0.0550895999999999,True,chihuahua,0.0148966,True,8.573934049421435e+17,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",1785.0,6236.0,False
177,8.57393e+17,2017-04-27 00:38:11+00:00,13,10,Text,doggo,doggo,6.692141657818685e+17,1.0,minivan,0.435396,False,police_van,0.310143,False,minibus,0.068201,False,8.572631603273687e+17,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,4934.0,21041.0,False
178,8.57263e+17,2017-04-26 16:00:39+00:00,13,10,Oscar,doggo,doggo,6.692166797218734e+17,1.0,golden_retriever,0.992758,True,irish_setter,0.00337904,True,saluki,0.00122963,True,8.572148918910771e+17,@Marc_IRL pixelated af 12/10,20.0,242.0,
179,8.57215e+17,2017-04-26 12:48:51+00:00,12,10,Text,doggo,doggo,6.693246573765673e+17,1.0,seashore,0.201659,False,cardigan,0.131544,True,sandbar,0.1014299999999999,False,8.570621030516449e+17,RT @AaronChewning: First time wearing my @dog_rates hat on a flight and I get DOUBLE OPEN ROWS. Really makes you think. 13/10 https://t.co/…,183.0,0.0,
180,8.57062e+17,2017-04-26 02:41:43+00:00,13,10,Text,doggo,doggo,6.693272072406999e+17,1.0,golden_retriever,0.919584,True,labrador_retriever,0.0496695,True,kuvasz,0.0102161,True,8.570298237970473e+17,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,4364.0,19910.0,False
181,8.5703e+17,2017-04-26 00:33:27+00:00,12,10,Zeke,doggo,doggo,6.693285030919373e+17,1.0,siberian_husky,0.424202,True,eskimo_dog,0.2376599999999999,True,malamute,0.0525717,True,8.566029935878881e+17,RT @dog_rates: This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I…,11633.0,0.0,
182,8.56603e+17,2017-04-24 20:17:23+00:00,13,10,Luna,doggo,doggo,6.693514345095291e+17,1.0,cuirass,0.756829,False,breastplate,0.2335199999999999,False,bulletproof_vest,0.00381188,False,8.565438239415624e+17,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,3131.0,17135.0,False
183,8.56544e+17,2017-04-24 16:22:16+00:00,12,10,Callie,doggo,doggo,6.693534389883658e+17,1.0,teddy,0.379656,False,pembroke,0.2123429999999999,True,chow,0.0969952999999999,True,8.56526610513748e+17,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",2068.0,12446.0,False
184,8.56527e+17,2017-04-24 15:13:52+00:00,14,10,Text,doggo,doggo,6.693543826270495e+17,1.0,chihuahua,0.97399,True,french_bulldog,0.010832,True,pekinese,0.00209865,True,8.563308352760259e+17,RT @Jenna_Marbles: @dog_rates Thanks for rating my cermets 14/10 wow I'm so proud I watered them so much,731.0,0.0,
185,8.56331e+17,2017-04-24 02:15:55+00:00,14,10,Text,doggo,doggo,6.693596748194816e+17,1.0,labrador_retriever,0.367818,True,german_short-haired_pointer,0.280642,True,chesapeake_bay_retriever,0.184246,True,8.562880843501609e+17,@xianmcguire @Jenna_Marbles Kardashians wouldn't be famous if as a society we didn't place enormous value on what they do. The dogs are very deserving of their 14/10,17.0,545.0,
186,8.56288e+17,2017-04-23 23:26:03+00:00,14,10,Text,doggo,doggo,6.693638882369946e+17,1.0,golden_retriever,0.539004,True,irish_setter,0.40655,True,cocker_spaniel,0.0414844,True,8.562820282406666e+17,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",6841.0,29086.0,False
187,8.56282e+17,2017-04-23 23:01:59+00:00,14,10,Cermet,doggo,doggo,6.693678961041818e+17,1.0,basset,0.749394,True,beagle,0.133579,True,welsh_springer_spaniel,0.0301984,True,8.55862651834028e+17,@dhmontgomery We also gave snoop dogg a 420/10 but I think that predated your research,27.0,320.0,
188,8.55863e+17,2017-04-22 19:15:32+00:00,420,10,Text,doggo,doggo,6.693714837943173e+17,1.0,brabancon_griffon,0.483268,True,miniature_pinscher,0.307465,True,redbone,0.0705238,True,8.558601361491231e+17,"@s8n You tried very hard to portray this good boy as not so good, but you have ultimately failed. His goodness shines through. 666/10",1058.0,4407.0,
189,8.5586e+17,2017-04-22 19:05:32+00:00,666,10,Text,doggo,doggo,6.69375718304981e+17,1.0,airedale,0.168762,True,norfolk_terrier,0.1074789999999999,True,lakeland_terrier,0.0978459,True,8.558576985246024e+17,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 https://t.co/sb73bV5Y7S",2313.0,12498.0,False
190,8.55858e+17,2017-04-22 18:55:51+00:00,13,10,Text,doggo,doggo,6.693932563131843e+17,1.0,cocker_spaniel,0.3598429999999999,True,blenheim_spaniel,0.139519,True,toy_poodle,0.132746,True,8.55851453814014e+17,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,19196.0,47844.0,False
191,8.55851e+17,2017-04-22 18:31:02+00:00,13,10,Text,doggo,doggo,6.695644612677222e+17,1.0,toy_poodle,0.623685,True,miniature_poodle,0.25992,True,standard_poodle,0.0825297,True,8.55818117272019e+17,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 https://t.co/5BEjzT2Tth,5943.0,28056.0,False
192,8.55818e+17,2017-04-22 16:18:34+00:00,13,10,Text,doggo,doggo,6.695675917746258e+17,1.0,chihuahua,0.980511,True,toy_terrier,0.00916644,True,miniature_pinscher,0.00265851,True,8.5545945376802e+17,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",8987.0,31657.0,False
193,8.55459e+17,2017-04-21 16:33:22+00:00,12,10,quite,doggo,doggo,6.695714717784105e+17,1.0,minivan,0.8734879999999999,False,pickup,0.0412593,False,beach_wagon,0.0154005,False,8.552453238407578e+17,RT @dog_rates: Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug…,6568.0,0.0,
194,8.55245e+17,2017-04-21 02:22:29+00:00,12,10,George,doggo,doggo,6.695735707591639e+17,1.0,west_highland_white_terrier,0.946828,True,miniature_schnauzer,0.0223435999999999,True,cairn,0.00946166,True,8.551382418671247e+17,RT @frasercampbell_: oh my... what's that... beautiful scarf around your neck... 14/10 a h*ckin good dog in a h*ckin good game @GoodDogsGam…,50.0,0.0,
195,8.55138e+17,2017-04-20 19:16:59+00:00,14,10,Text,doggo,doggo,6.69583744538452e+17,1.0,candle,0.174315,False,lampshade,0.120407,False,plunger,0.0720994,False,8.547327164405268e+17,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,6690.0,24188.0,False
196,8.54733e+17,2017-04-19 16:25:34+00:00,12,10,Marlee,doggo,doggo,6.695979121087898e+17,1.0,eskimo_dog,0.595665,True,siberian_husky,0.2144739999999999,True,white_wolf,0.147235,False,8.544823940443013e+17,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,7608.0,31131.0,False
197,8.54482e+17,2017-04-18 23:50:52+00:00,13,10,Arya,doggo,doggo,6.696030846209802e+17,1.0,maltese_dog,0.659619,True,tibetan_terrier,0.193539,True,shih-tzu,0.0393271,True,8.543652243963617e+17,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,5159.0,20046.0,False
198,8.54365e+17,2017-04-18 16:05:17+00:00,13,10,Einstein,doggo,doggo,6.696259077626184e+17,1.0,seat_belt,0.874502,False,golden_retriever,0.0554081,True,labrador_retriever,0.0268543,True,8.541203570449121e+17,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,8285.0,33911.0,False
199,8.5412e+17,2017-04-17 23:52:16+00:00,14,10,Text,doggo,doggo,6.696617926463734e+17,1.0,weasel,0.262802,False,siamese_cat,0.148263,False,hamster,0.116374,False,8.540101725529498e+17,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",3433.0,17169.0,False
200,8.5401e+17,2017-04-17 16:34:26+00:00,11,10,Text,doggo,doggo,6.696801535644426e+17,1.0,dalmatian,0.141257,True,borzoi,0.137744,True,labrador_retriever,0.103792,True,8.537608808903188e+17,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,6403.0,30414.0,False
201,8.53761e+17,2017-04-17 00:03:50+00:00,12,10,Alice,doggo,doggo,6.696820959844106e+17,1.0,christmas_stocking,0.188397,False,studio_couch,0.0868867,False,bookcase,0.0825986,False,8.536391476088422e+17,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,11265.0,37198.0,False
202,8.53639e+17,2017-04-16 16:00:07+00:00,13,10,Text,doggo,doggo,6.69683899023405e+17,1.0,pomeranian,0.998275,True,chihuahua,0.000605476,True,pekinese,0.000515688,True,8.532999585644831e+17,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,3928.0,16508.0,False
203,8.533e+17,2017-04-15 17:32:18+00:00,13,10,Rumpole,doggo,doggo,6.697494308752589e+17,1.0,washbasin,0.245794,False,toilet_seat,0.10942,False,paper_towel,0.105664,False,8.529364055169434e+17,"RT @dog_rates: I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t…",2243.0,0.0,
204,8.52936e+17,2017-04-14 17:27:40+00:00,13,10,Text,doggo,doggo,6.69753178989142e+17,1.0,pembroke,0.8584940000000001,True,hamster,0.0263188,False,shetland_sheepdog,0.0224052,True,8.529122422029926e+17,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",2037.0,9658.0,False
205,8.52912e+17,2017-04-14 15:51:39+00:00,12,10,Benny,doggo,doggo,6.699233236446577e+17,1.0,car_mirror,0.343063,False,seat_belt,0.110289,False,wing,0.0801485,False,8.526726158188995e+17,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,2388.0,15939.0,False
206,8.52673e+17,2017-04-13 23:59:28+00:00,12,10,Aspen,doggo,doggo,6.699263844379976e+17,1.0,pomeranian,0.984231,True,keeshond,0.0102311,True,papillon,0.00221897,True,8.525534478786642e+17,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,3885.0,17492.0,False
207,8.52553e+17,2017-04-13 16:05:56+00:00,13,10,Jarod,doggo,doggo,6.699427637949317e+17,1.0,vizsla,0.743216,True,redbone,0.217282,True,rhodesian_ridgeback,0.0284735,True,8.523113647355699e+17,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,10961.0,35325.0,False
208,8.52311e+17,2017-04-13 00:03:59+00:00,13,10,Wiggles,doggo,doggo,6.699700426337894e+17,1.0,miniature_pinscher,0.734744,True,rottweiler,0.131066,True,doberman,0.0815094,True,8.522260867590185e+17,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",7570.0,21378.0,False
